id,subtime,score,walltime,scoreQueue,qtdRecursos
w0!1705185,22035196.0,0.0,1200,182848.0,1
w0!1705186,22036203.0,0.0,3600,61841.0,39
w0!1705187,22037591.0,0.0,3600,60453.0,1
w0!1705188,22037592.0,0.0,3600,60452.0,39
w0!1705189,22037592.0,0.0,3600,60452.0,39
w0!1705190,22037592.0,0.0,604800,809.0,20
w0!1705191,22037593.0,0.0,604800,808.0,20
w0!1705192,22037593.0,0.0,604800,808.0,20
w0!1705193,22037594.0,0.0,604800,807.0,20
w0!1705194,22037594.0,0.0,600,360450.0,7
 
Fila Jobs n:,1012,Size:,34,Current time:,22038592.1
w0!1705160,22032887.0,0.0,1200,185705.0,29
w0!1705161,22032888.0,0.0,1200,185704.0,28
w0!1705162,22032888.0,0.0,1200,185704.0,14
w0!1705163,22032888.0,0.0,1200,185704.0,5
w0!1705164,22032889.0,0.0,604800,6060.0,16
w0!1705165,22032889.0,0.0,1200,185703.0,20
w0!1705166,22032890.0,0.0,604800,6059.0,20
w0!1705167,22032890.0,0.0,1200,185702.0,32
w0!1705168,22032891.0,0.0,1200,185701.0,1
w0!1705170,22035184.0,0.0,1200,183408.0,17
w0!1705171,22035184.0,0.0,1200,183408.0,28
w0!1705172,22035184.0,0.0,1200,183408.0,31
w0!1705173,22035185.0,0.0,1200,183407.0,20
w0!1705174,22035185.0,0.0,604800,3764.0,9
w0!1705175,22035186.0,0.0,1200,183406.0,32
w0!1705176,22035186.0,0.0,1200,183406.0,1
w0!1705177,22035187.0,0.0,1200,183405.0,1
w0!1705178,22035193.0,0.0,1200,183399.0,20
w0!1705179,22035193.0,0.0,604800,3756.0,20
w0!1705180,22035193.0,0.0,1200,183399.0,28
w0!1705181,22035194.0,0.0,1200,183398.0,24
w0!1705182,22035194.0,0.0,1200,183398.0,28
w0!1705183,22035195.0,0.0,1200,183397.0,20
w0!1705184,22035195.0,0.0,604800,3754.0,20
w0!1705185,22035196.0,0.0,1200,183396.0,1
w0!1705186,22036203.0,0.0,3600,62389.0,39
w0!1705187,22037591.0,0.0,3600,61001.0,1
w0!1705188,22037592.0,0.0,3600,61000.0,39
w0!1705189,22037592.0,0.0,3600,61000.0,39
w0!1705190,22037592.0,0.0,604800,1357.0,20
w0!1705191,22037593.0,0.0,604800,1356.0,20
w0!1705192,22037593.0,0.0,604800,1356.0,20
w0!1705193,22037594.0,0.0,604800,1355.0,20
w0!1705194,22037594.0,0.0,600,360998.0,7
 
Fila Jobs n:,1013,Size:,33,Current time:,22039087.1
w0!1705161,22032888.0,0.0,1200,186199.0,28
w0!1705162,22032888.0,0.0,1200,186199.0,14
w0!1705163,22032888.0,0.0,1200,186199.0,5
w0!1705164,22032889.0,0.0,604800,6555.0,16
w0!1705165,22032889.0,0.0,1200,186198.0,20
w0!1705166,22032890.0,0.0,604800,6554.0,20
w0!1705167,22032890.0,0.0,1200,186197.0,32
w0!1705168,22032891.0,0.0,1200,186196.0,1
w0!1705170,22035184.0,0.0,1200,183903.0,17
w0!1705171,22035184.0,0.0,1200,183903.0,28
w0!1705172,22035184.0,0.0,1200,183903.0,31
w0!1705173,22035185.0,0.0,1200,183902.0,20
w0!1705174,22035185.0,0.0,604800,4259.0,9
w0!1705175,22035186.0,0.0,1200,183901.0,32
w0!1705176,22035186.0,0.0,1200,183901.0,1
w0!1705177,22035187.0,0.0,1200,183900.0,1
w0!1705178,22035193.0,0.0,1200,183894.0,20
w0!1705179,22035193.0,0.0,604800,4251.0,20
w0!1705180,22035193.0,0.0,1200,183894.0,28
w0!1705181,22035194.0,0.0,1200,183893.0,24
w0!1705182,22035194.0,0.0,1200,183893.0,28
w0!1705183,22035195.0,0.0,1200,183892.0,20
w0!1705184,22035195.0,0.0,604800,4249.0,20
w0!1705185,22035196.0,0.0,1200,183891.0,1
w0!1705186,22036203.0,0.0,3600,62884.0,39
w0!1705187,22037591.0,0.0,3600,61496.0,1
w0!1705188,22037592.0,0.0,3600,61495.0,39
w0!1705189,22037592.0,0.0,3600,61495.0,39
w0!1705190,22037592.0,0.0,604800,1852.0,20
w0!1705191,22037593.0,0.0,604800,1851.0,20
w0!1705192,22037593.0,0.0,604800,1851.0,20
w0!1705193,22037594.0,0.0,604800,1850.0,20
w0!1705194,22037594.0,0.0,600,361493.0,7
 
Fila Jobs n:,1014,Size:,33,Current time:,22039462.0
w0!1705162,22032888.0,0.0,1200,186574.0,14
w0!1705163,22032888.0,0.0,1200,186574.0,5
w0!1705164,22032889.0,0.0,604800,6930.0,16
w0!1705165,22032889.0,0.0,1200,186573.0,20
w0!1705166,22032890.0,0.0,604800,6929.0,20
w0!1705167,22032890.0,0.0,1200,186572.0,32
w0!1705168,22032891.0,0.0,1200,186571.0,1
w0!1705170,22035184.0,0.0,1200,184278.0,17
w0!1705171,22035184.0,0.0,1200,184278.0,28
w0!1705172,22035184.0,0.0,1200,184278.0,31
w0!1705173,22035185.0,0.0,1200,184277.0,20
w0!1705174,22035185.0,0.0,604800,4634.0,9
w0!1705175,22035186.0,0.0,1200,184276.0,32
w0!1705176,22035186.0,0.0,1200,184276.0,1
w0!1705177,22035187.0,0.0,1200,184275.0,1
w0!1705178,22035193.0,0.0,1200,184269.0,20
w0!1705179,22035193.0,0.0,604800,4626.0,20
w0!1705180,22035193.0,0.0,1200,184269.0,28
w0!1705181,22035194.0,0.0,1200,184268.0,24
w0!1705182,22035194.0,0.0,1200,184268.0,28
w0!1705183,22035195.0,0.0,1200,184267.0,20
w0!1705184,22035195.0,0.0,604800,4624.0,20
w0!1705185,22035196.0,0.0,1200,184266.0,1
w0!1705186,22036203.0,0.0,3600,63259.0,39
w0!1705187,22037591.0,0.0,3600,61871.0,1
w0!1705188,22037592.0,0.0,3600,61870.0,39
w0!1705189,22037592.0,0.0,3600,61870.0,39
w0!1705190,22037592.0,0.0,604800,2227.0,20
w0!1705191,22037593.0,0.0,604800,2226.0,20
w0!1705192,22037593.0,0.0,604800,2226.0,20
w0!1705193,22037594.0,0.0,604800,2225.0,20
w0!1705194,22037594.0,0.0,600,361868.0,7
w0!1705196,22039462.0,0.0,600,360000.0,28
 
Fila Jobs n:,1015,Size:,33,Current time:,22039693.1
w0!1705162,22032888.0,0.0,1200,186805.0,14
w0!1705163,22032888.0,0.0,1200,186805.0,5
w0!1705164,22032889.0,0.0,604800,7161.0,16
w0!1705165,22032889.0,0.0,1200,186804.0,20
w0!1705166,22032890.0,0.0,604800,7160.0,20
w0!1705167,22032890.0,0.0,1200,186803.0,32
w0!1705168,22032891.0,0.0,1200,186802.0,1
w0!1705170,22035184.0,0.0,1200,184509.0,17
w0!1705171,22035184.0,0.0,1200,184509.0,28
w0!1705172,22035184.0,0.0,1200,184509.0,31
w0!1705173,22035185.0,0.0,1200,184508.0,20
w0!1705174,22035185.0,0.0,604800,4865.0,9
w0!1705175,22035186.0,0.0,1200,184507.0,32
w0!1705176,22035186.0,0.0,1200,184507.0,1
w0!1705177,22035187.0,0.0,1200,184506.0,1
w0!1705178,22035193.0,0.0,1200,184500.0,20
w0!1705179,22035193.0,0.0,604800,4857.0,20
w0!1705180,22035193.0,0.0,1200,184500.0,28
w0!1705181,22035194.0,0.0,1200,184499.0,24
w0!1705182,22035194.0,0.0,1200,184499.0,28
w0!1705183,22035195.0,0.0,1200,184498.0,20
w0!1705184,22035195.0,0.0,604800,4855.0,20
w0!1705185,22035196.0,0.0,1200,184497.0,1
w0!1705186,22036203.0,0.0,3600,63490.0,39
w0!1705187,22037591.0,0.0,3600,62102.0,1
w0!1705188,22037592.0,0.0,3600,62101.0,39
w0!1705189,22037592.0,0.0,3600,62101.0,39
w0!1705190,22037592.0,0.0,604800,2458.0,20
w0!1705191,22037593.0,0.0,604800,2457.0,20
w0!1705192,22037593.0,0.0,604800,2457.0,20
w0!1705193,22037594.0,0.0,604800,2456.0,20
w0!1705194,22037594.0,0.0,600,362099.0,7
w0!1705196,22039462.0,0.0,600,360231.0,28
 
Fila Jobs n:,1016,Size:,30,Current time:,22040127.6
w0!1705165,22032889.0,0.0,1200,187239.0,20
w0!1705166,22032890.0,0.0,604800,7595.0,20
w0!1705167,22032890.0,0.0,1200,187238.0,32
w0!1705168,22032891.0,0.0,1200,187237.0,1
w0!1705170,22035184.0,0.0,1200,184944.0,17
w0!1705171,22035184.0,0.0,1200,184944.0,28
w0!1705172,22035184.0,0.0,1200,184944.0,31
w0!1705173,22035185.0,0.0,1200,184943.0,20
w0!1705174,22035185.0,0.0,604800,5300.0,9
w0!1705175,22035186.0,0.0,1200,184942.0,32
w0!1705176,22035186.0,0.0,1200,184942.0,1
w0!1705177,22035187.0,0.0,1200,184941.0,1
w0!1705178,22035193.0,0.0,1200,184935.0,20
w0!1705179,22035193.0,0.0,604800,5292.0,20
w0!1705180,22035193.0,0.0,1200,184935.0,28
w0!1705181,22035194.0,0.0,1200,184934.0,24
w0!1705182,22035194.0,0.0,1200,184934.0,28
w0!1705183,22035195.0,0.0,1200,184933.0,20
w0!1705184,22035195.0,0.0,604800,5290.0,20
w0!1705185,22035196.0,0.0,1200,184932.0,1
w0!1705186,22036203.0,0.0,3600,63925.0,39
w0!1705187,22037591.0,0.0,3600,62537.0,1
w0!1705188,22037592.0,0.0,3600,62536.0,39
w0!1705189,22037592.0,0.0,3600,62536.0,39
w0!1705190,22037592.0,0.0,604800,2893.0,20
w0!1705191,22037593.0,0.0,604800,2892.0,20
w0!1705192,22037593.0,0.0,604800,2892.0,20
w0!1705193,22037594.0,0.0,604800,2891.0,20
w0!1705194,22037594.0,0.0,600,362534.0,7
w0!1705196,22039462.0,0.0,600,360666.0,28
 
Fila Jobs n:,1017,Size:,30,Current time:,22040198.3
w0!1705165,22032889.0,0.0,1200,187309.0,20
w0!1705166,22032890.0,0.0,604800,7665.0,20
w0!1705167,22032890.0,0.0,1200,187308.0,32
w0!1705168,22032891.0,0.0,1200,187307.0,1
w0!1705170,22035184.0,0.0,1200,185014.0,17
w0!1705171,22035184.0,0.0,1200,185014.0,28
w0!1705172,22035184.0,0.0,1200,185014.0,31
w0!1705173,22035185.0,0.0,1200,185013.0,20
w0!1705174,22035185.0,0.0,604800,5370.0,9
w0!1705175,22035186.0,0.0,1200,185012.0,32
w0!1705176,22035186.0,0.0,1200,185012.0,1
w0!1705177,22035187.0,0.0,1200,185011.0,1
w0!1705178,22035193.0,0.0,1200,185005.0,20
w0!1705179,22035193.0,0.0,604800,5362.0,20
w0!1705180,22035193.0,0.0,1200,185005.0,28
w0!1705181,22035194.0,0.0,1200,185004.0,24
w0!1705182,22035194.0,0.0,1200,185004.0,28
w0!1705183,22035195.0,0.0,1200,185003.0,20
w0!1705184,22035195.0,0.0,604800,5360.0,20
w0!1705185,22035196.0,0.0,1200,185002.0,1
w0!1705186,22036203.0,0.0,3600,63995.0,39
w0!1705187,22037591.0,0.0,3600,62607.0,1
w0!1705188,22037592.0,0.0,3600,62606.0,39
w0!1705189,22037592.0,0.0,3600,62606.0,39
w0!1705190,22037592.0,0.0,604800,2963.0,20
w0!1705191,22037593.0,0.0,604800,2962.0,20
w0!1705192,22037593.0,0.0,604800,2962.0,20
w0!1705193,22037594.0,0.0,604800,2961.0,20
w0!1705194,22037594.0,0.0,600,362604.0,7
w0!1705196,22039462.0,0.0,600,360736.0,28
 
Fila Jobs n:,1018,Size:,29,Current time:,22040210.7
w0!1705166,22032890.0,0.0,604800,7678.0,20
w0!1705167,22032890.0,0.0,1200,187321.0,32
w0!1705168,22032891.0,0.0,1200,187320.0,1
w0!1705170,22035184.0,0.0,1200,185027.0,17
w0!1705171,22035184.0,0.0,1200,185027.0,28
w0!1705172,22035184.0,0.0,1200,185027.0,31
w0!1705173,22035185.0,0.0,1200,185026.0,20
w0!1705174,22035185.0,0.0,604800,5383.0,9
w0!1705175,22035186.0,0.0,1200,185025.0,32
w0!1705176,22035186.0,0.0,1200,185025.0,1
w0!1705177,22035187.0,0.0,1200,185024.0,1
w0!1705178,22035193.0,0.0,1200,185018.0,20
w0!1705179,22035193.0,0.0,604800,5375.0,20
w0!1705180,22035193.0,0.0,1200,185018.0,28
w0!1705181,22035194.0,0.0,1200,185017.0,24
w0!1705182,22035194.0,0.0,1200,185017.0,28
w0!1705183,22035195.0,0.0,1200,185016.0,20
w0!1705184,22035195.0,0.0,604800,5373.0,20
w0!1705185,22035196.0,0.0,1200,185015.0,1
w0!1705186,22036203.0,0.0,3600,64008.0,39
w0!1705187,22037591.0,0.0,3600,62620.0,1
w0!1705188,22037592.0,0.0,3600,62619.0,39
w0!1705189,22037592.0,0.0,3600,62619.0,39
w0!1705190,22037592.0,0.0,604800,2976.0,20
w0!1705191,22037593.0,0.0,604800,2975.0,20
w0!1705192,22037593.0,0.0,604800,2975.0,20
w0!1705193,22037594.0,0.0,604800,2974.0,20
w0!1705194,22037594.0,0.0,600,362617.0,7
w0!1705196,22039462.0,0.0,600,360749.0,28
 
Fila Jobs n:,1019,Size:,29,Current time:,22040830.3
w0!1705166,22032890.0,0.0,604800,8297.0,20
w0!1705167,22032890.0,0.0,1200,187940.0,32
w0!1705168,22032891.0,0.0,1200,187939.0,1
w0!1705170,22035184.0,0.0,1200,185646.0,17
w0!1705171,22035184.0,0.0,1200,185646.0,28
w0!1705172,22035184.0,0.0,1200,185646.0,31
w0!1705173,22035185.0,0.0,1200,185645.0,20
w0!1705174,22035185.0,0.0,604800,6002.0,9
w0!1705175,22035186.0,0.0,1200,185644.0,32
w0!1705176,22035186.0,0.0,1200,185644.0,1
w0!1705177,22035187.0,0.0,1200,185643.0,1
w0!1705178,22035193.0,0.0,1200,185637.0,20
w0!1705179,22035193.0,0.0,604800,5994.0,20
w0!1705180,22035193.0,0.0,1200,185637.0,28
w0!1705181,22035194.0,0.0,1200,185636.0,24
w0!1705182,22035194.0,0.0,1200,185636.0,28
w0!1705183,22035195.0,0.0,1200,185635.0,20
w0!1705184,22035195.0,0.0,604800,5992.0,20
w0!1705185,22035196.0,0.0,1200,185634.0,1
w0!1705186,22036203.0,0.0,3600,64627.0,39
w0!1705187,22037591.0,0.0,3600,63239.0,1
w0!1705188,22037592.0,0.0,3600,63238.0,39
w0!1705189,22037592.0,0.0,3600,63238.0,39
w0!1705190,22037592.0,0.0,604800,3595.0,20
w0!1705191,22037593.0,0.0,604800,3594.0,20
w0!1705192,22037593.0,0.0,604800,3594.0,20
w0!1705193,22037594.0,0.0,604800,3593.0,20
w0!1705194,22037594.0,0.0,600,363236.0,7
w0!1705196,22039462.0,0.0,600,361368.0,28
 
Fila Jobs n:,1020,Size:,28,Current time:,22041378.5
w0!1705167,22032890.0,0.0,1200,188488.0,32
w0!1705168,22032891.0,0.0,1200,188488.0,1
w0!1705170,22035184.0,0.0,1200,186194.0,17
w0!1705171,22035184.0,0.0,1200,186194.0,28
w0!1705172,22035184.0,0.0,1200,186194.0,31
w0!1705173,22035185.0,0.0,1200,186194.0,20
w0!1705174,22035185.0,0.0,604800,6551.0,9
w0!1705175,22035186.0,0.0,1200,186192.0,32
w0!1705176,22035186.0,0.0,1200,186192.0,1
w0!1705177,22035187.0,0.0,1200,186192.0,1
w0!1705178,22035193.0,0.0,1200,186186.0,20
w0!1705179,22035193.0,0.0,604800,6543.0,20
w0!1705180,22035193.0,0.0,1200,186186.0,28
w0!1705181,22035194.0,0.0,1200,186184.0,24
w0!1705182,22035194.0,0.0,1200,186184.0,28
w0!1705183,22035195.0,0.0,1200,186184.0,20
w0!1705184,22035195.0,0.0,604800,6541.0,20
w0!1705185,22035196.0,0.0,1200,186182.0,1
w0!1705186,22036203.0,0.0,3600,65176.0,39
w0!1705187,22037591.0,0.0,3600,63788.0,1
w0!1705188,22037592.0,0.0,3600,63787.0,39
w0!1705189,22037592.0,0.0,3600,63787.0,39
w0!1705190,22037592.0,0.0,604800,4144.0,20
w0!1705191,22037593.0,0.0,604800,4143.0,20
w0!1705192,22037593.0,0.0,604800,4143.0,20
w0!1705193,22037594.0,0.0,604800,4142.0,20
w0!1705194,22037594.0,0.0,600,363784.0,7
w0!1705196,22039462.0,0.0,600,361916.0,28
 
Fila Jobs n:,1021,Size:,26,Current time:,22041916.5
w0!1705170,22035184.0,0.0,1200,186732.0,17
w0!1705171,22035184.0,0.0,1200,186732.0,28
w0!1705172,22035184.0,0.0,1200,186732.0,31
w0!1705173,22035185.0,0.0,1200,186732.0,20
w0!1705174,22035185.0,0.0,604800,7089.0,9
w0!1705175,22035186.0,0.0,1200,186730.0,32
w0!1705176,22035186.0,0.0,1200,186730.0,1
w0!1705177,22035187.0,0.0,1200,186730.0,1
w0!1705178,22035193.0,0.0,1200,186724.0,20
w0!1705179,22035193.0,0.0,604800,7081.0,20
w0!1705180,22035193.0,0.0,1200,186724.0,28
w0!1705181,22035194.0,0.0,1200,186722.0,24
w0!1705182,22035194.0,0.0,1200,186722.0,28
w0!1705183,22035195.0,0.0,1200,186722.0,20
w0!1705184,22035195.0,0.0,604800,7079.0,20
w0!1705185,22035196.0,0.0,1200,186720.0,1
w0!1705186,22036203.0,0.0,3600,65714.0,39
w0!1705187,22037591.0,0.0,3600,64326.0,1
w0!1705188,22037592.0,0.0,3600,64325.0,39
w0!1705189,22037592.0,0.0,3600,64325.0,39
w0!1705190,22037592.0,0.0,604800,4682.0,20
w0!1705191,22037593.0,0.0,604800,4681.0,20
w0!1705192,22037593.0,0.0,604800,4681.0,20
w0!1705193,22037594.0,0.0,604800,4680.0,20
w0!1705194,22037594.0,0.0,600,364322.0,7
w0!1705196,22039462.0,0.0,600,362454.0,28
 
Fila Jobs n:,1022,Size:,26,Current time:,22041922.2
w0!1705170,22035184.0,0.0,1200,186738.0,17
w0!1705171,22035184.0,0.0,1200,186738.0,28
w0!1705172,22035184.0,0.0,1200,186738.0,31
w0!1705173,22035185.0,0.0,1200,186737.0,20
w0!1705174,22035185.0,0.0,604800,7094.0,9
w0!1705175,22035186.0,0.0,1200,186736.0,32
w0!1705176,22035186.0,0.0,1200,186736.0,1
w0!1705177,22035187.0,0.0,1200,186735.0,1
w0!1705178,22035193.0,0.0,1200,186729.0,20
w0!1705179,22035193.0,0.0,604800,7086.0,20
w0!1705180,22035193.0,0.0,1200,186729.0,28
w0!1705181,22035194.0,0.0,1200,186728.0,24
w0!1705182,22035194.0,0.0,1200,186728.0,28
w0!1705183,22035195.0,0.0,1200,186727.0,20
w0!1705184,22035195.0,0.0,604800,7084.0,20
w0!1705185,22035196.0,0.0,1200,186726.0,1
w0!1705186,22036203.0,0.0,3600,65719.0,39
w0!1705187,22037591.0,0.0,3600,64331.0,1
w0!1705188,22037592.0,0.0,3600,64330.0,39
w0!1705189,22037592.0,0.0,3600,64330.0,39
w0!1705190,22037592.0,0.0,604800,4687.0,20
w0!1705191,22037593.0,0.0,604800,4686.0,20
w0!1705192,22037593.0,0.0,604800,4686.0,20
w0!1705193,22037594.0,0.0,604800,4685.0,20
w0!1705194,22037594.0,0.0,600,364328.0,7
w0!1705196,22039462.0,0.0,600,362460.0,28
 
Fila Jobs n:,1023,Size:,25,Current time:,22042412.0
w0!1705171,22035184.0,0.0,1200,187228.0,28
w0!1705172,22035184.0,0.0,1200,187228.0,31
w0!1705173,22035185.0,0.0,1200,187227.0,20
w0!1705174,22035185.0,0.0,604800,7584.0,9
w0!1705175,22035186.0,0.0,1200,187226.0,32
w0!1705176,22035186.0,0.0,1200,187226.0,1
w0!1705177,22035187.0,0.0,1200,187225.0,1
w0!1705178,22035193.0,0.0,1200,187219.0,20
w0!1705179,22035193.0,0.0,604800,7576.0,20
w0!1705180,22035193.0,0.0,1200,187219.0,28
w0!1705181,22035194.0,0.0,1200,187218.0,24
w0!1705182,22035194.0,0.0,1200,187218.0,28
w0!1705183,22035195.0,0.0,1200,187217.0,20
w0!1705184,22035195.0,0.0,604800,7574.0,20
w0!1705185,22035196.0,0.0,1200,187216.0,1
w0!1705186,22036203.0,0.0,3600,66209.0,39
w0!1705187,22037591.0,0.0,3600,64821.0,1
w0!1705188,22037592.0,0.0,3600,64820.0,39
w0!1705189,22037592.0,0.0,3600,64820.0,39
w0!1705190,22037592.0,0.0,604800,5177.0,20
w0!1705191,22037593.0,0.0,604800,5176.0,20
w0!1705192,22037593.0,0.0,604800,5176.0,20
w0!1705193,22037594.0,0.0,604800,5175.0,20
w0!1705194,22037594.0,0.0,600,364818.0,7
w0!1705196,22039462.0,0.0,600,362950.0,28
 
Fila Jobs n:,1024,Size:,24,Current time:,22043131.2
w0!1705172,22035184.0,0.0,1200,187947.0,31
w0!1705173,22035185.0,0.0,1200,187946.0,20
w0!1705174,22035185.0,0.0,604800,8303.0,9
w0!1705175,22035186.0,0.0,1200,187945.0,32
w0!1705176,22035186.0,0.0,1200,187945.0,1
w0!1705177,22035187.0,0.0,1200,187944.0,1
w0!1705178,22035193.0,0.0,1200,187938.0,20
w0!1705179,22035193.0,0.0,604800,8295.0,20
w0!1705180,22035193.0,0.0,1200,187938.0,28
w0!1705181,22035194.0,0.0,1200,187937.0,24
w0!1705182,22035194.0,0.0,1200,187937.0,28
w0!1705183,22035195.0,0.0,1200,187936.0,20
w0!1705184,22035195.0,0.0,604800,8293.0,20
w0!1705185,22035196.0,0.0,1200,187935.0,1
w0!1705186,22036203.0,0.0,3600,66928.0,39
w0!1705187,22037591.0,0.0,3600,65540.0,1
w0!1705188,22037592.0,0.0,3600,65539.0,39
w0!1705189,22037592.0,0.0,3600,65539.0,39
w0!1705190,22037592.0,0.0,604800,5896.0,20
w0!1705191,22037593.0,0.0,604800,5895.0,20
w0!1705192,22037593.0,0.0,604800,5895.0,20
w0!1705193,22037594.0,0.0,604800,5894.0,20
w0!1705194,22037594.0,0.0,600,365537.0,7
w0!1705196,22039462.0,0.0,600,363669.0,28
 
Fila Jobs n:,1025,Size:,23,Current time:,22043787.0
w0!1705173,22035185.0,0.0,1200,188602.0,20
w0!1705174,22035185.0,0.0,604800,8959.0,9
w0!1705175,22035186.0,0.0,1200,188601.0,32
w0!1705176,22035186.0,0.0,1200,188601.0,1
w0!1705177,22035187.0,0.0,1200,188600.0,1
w0!1705178,22035193.0,0.0,1200,188594.0,20
w0!1705179,22035193.0,0.0,604800,8951.0,20
w0!1705180,22035193.0,0.0,1200,188594.0,28
w0!1705181,22035194.0,0.0,1200,188593.0,24
w0!1705182,22035194.0,0.0,1200,188593.0,28
w0!1705183,22035195.0,0.0,1200,188592.0,20
w0!1705184,22035195.0,0.0,604800,8949.0,20
w0!1705185,22035196.0,0.0,1200,188591.0,1
w0!1705186,22036203.0,0.0,3600,67584.0,39
w0!1705187,22037591.0,0.0,3600,66196.0,1
w0!1705188,22037592.0,0.0,3600,66195.0,39
w0!1705189,22037592.0,0.0,3600,66195.0,39
w0!1705190,22037592.0,0.0,604800,6552.0,20
w0!1705191,22037593.0,0.0,604800,6551.0,20
w0!1705192,22037593.0,0.0,604800,6551.0,20
w0!1705193,22037594.0,0.0,604800,6550.0,20
w0!1705194,22037594.0,0.0,600,366193.0,7
w0!1705196,22039462.0,0.0,600,364325.0,28
 
Fila Jobs n:,1026,Size:,21,Current time:,22044411.1
w0!1705175,22035186.0,0.0,1200,189225.0,32
w0!1705176,22035186.0,0.0,1200,189225.0,1
w0!1705177,22035187.0,0.0,1200,189224.0,1
w0!1705178,22035193.0,0.0,1200,189218.0,20
w0!1705179,22035193.0,0.0,604800,9575.0,20
w0!1705180,22035193.0,0.0,1200,189218.0,28
w0!1705181,22035194.0,0.0,1200,189217.0,24
w0!1705182,22035194.0,0.0,1200,189217.0,28
w0!1705183,22035195.0,0.0,1200,189216.0,20
w0!1705184,22035195.0,0.0,604800,9573.0,20
w0!1705185,22035196.0,0.0,1200,189215.0,1
w0!1705186,22036203.0,0.0,3600,68208.0,39
w0!1705187,22037591.0,0.0,3600,66820.0,1
w0!1705188,22037592.0,0.0,3600,66819.0,39
w0!1705189,22037592.0,0.0,3600,66819.0,39
w0!1705190,22037592.0,0.0,604800,7176.0,20
w0!1705191,22037593.0,0.0,604800,7175.0,20
w0!1705192,22037593.0,0.0,604800,7175.0,20
w0!1705193,22037594.0,0.0,604800,7174.0,20
w0!1705194,22037594.0,0.0,600,366817.0,7
w0!1705196,22039462.0,0.0,600,364949.0,28
 
Fila Jobs n:,1027,Size:,21,Current time:,22044423.6
w0!1705175,22035186.0,0.0,1200,189238.0,32
w0!1705176,22035186.0,0.0,1200,189238.0,1
w0!1705177,22035187.0,0.0,1200,189237.0,1
w0!1705178,22035193.0,0.0,1200,189231.0,20
w0!1705179,22035193.0,0.0,604800,9588.0,20
w0!1705180,22035193.0,0.0,1200,189231.0,28
w0!1705181,22035194.0,0.0,1200,189230.0,24
w0!1705182,22035194.0,0.0,1200,189230.0,28
w0!1705183,22035195.0,0.0,1200,189229.0,20
w0!1705184,22035195.0,0.0,604800,9586.0,20
w0!1705185,22035196.0,0.0,1200,189228.0,1
w0!1705186,22036203.0,0.0,3600,68221.0,39
w0!1705187,22037591.0,0.0,3600,66833.0,1
w0!1705188,22037592.0,0.0,3600,66832.0,39
w0!1705189,22037592.0,0.0,3600,66832.0,39
w0!1705190,22037592.0,0.0,604800,7189.0,20
w0!1705191,22037593.0,0.0,604800,7188.0,20
w0!1705192,22037593.0,0.0,604800,7188.0,20
w0!1705193,22037594.0,0.0,604800,7187.0,20
w0!1705194,22037594.0,0.0,600,366830.0,7
w0!1705196,22039462.0,0.0,600,364962.0,28
 
Fila Jobs n:,1028,Size:,18,Current time:,22044903.2
w0!1705178,22035193.0,0.0,1200,189710.0,20
w0!1705179,22035193.0,0.0,604800,10067.0,20
w0!1705180,22035193.0,0.0,1200,189710.0,28
w0!1705181,22035194.0,0.0,1200,189709.0,24
w0!1705182,22035194.0,0.0,1200,189709.0,28
w0!1705183,22035195.0,0.0,1200,189708.0,20
w0!1705184,22035195.0,0.0,604800,10065.0,20
w0!1705185,22035196.0,0.0,1200,189707.0,1
w0!1705186,22036203.0,0.0,3600,68700.0,39
w0!1705187,22037591.0,0.0,3600,67312.0,1
w0!1705188,22037592.0,0.0,3600,67311.0,39
w0!1705189,22037592.0,0.0,3600,67311.0,39
w0!1705190,22037592.0,0.0,604800,7668.0,20
w0!1705191,22037593.0,0.0,604800,7667.0,20
w0!1705192,22037593.0,0.0,604800,7667.0,20
w0!1705193,22037594.0,0.0,604800,7666.0,20
w0!1705194,22037594.0,0.0,600,367309.0,7
w0!1705196,22039462.0,0.0,600,365441.0,28
 
Fila Jobs n:,1029,Size:,18,Current time:,22045036.4
w0!1705178,22035193.0,0.0,1200,189843.0,20
w0!1705179,22035193.0,0.0,604800,10201.0,20
w0!1705180,22035193.0,0.0,1200,189843.0,28
w0!1705181,22035194.0,0.0,1200,189842.0,24
w0!1705182,22035194.0,0.0,1200,189842.0,28
w0!1705183,22035195.0,0.0,1200,189841.0,20
w0!1705184,22035195.0,0.0,604800,10199.0,20
w0!1705185,22035196.0,0.0,1200,189840.0,1
w0!1705186,22036203.0,0.0,3600,68833.0,39
w0!1705187,22037591.0,0.0,3600,67445.0,1
w0!1705188,22037592.0,0.0,3600,67444.0,39
w0!1705189,22037592.0,0.0,3600,67444.0,39
w0!1705190,22037592.0,0.0,604800,7802.0,20
w0!1705191,22037593.0,0.0,604800,7801.0,20
w0!1705192,22037593.0,0.0,604800,7801.0,20
w0!1705193,22037594.0,0.0,604800,7800.0,20
w0!1705194,22037594.0,0.0,600,367442.0,7
w0!1705196,22039462.0,0.0,600,365574.0,28
 
Fila Jobs n:,1030,Size:,17,Current time:,22045048.8
w0!1705179,22035193.0,0.0,604800,10213.0,20
w0!1705180,22035193.0,0.0,1200,189856.0,28
w0!1705181,22035194.0,0.0,1200,189855.0,24
w0!1705182,22035194.0,0.0,1200,189855.0,28
w0!1705183,22035195.0,0.0,1200,189854.0,20
